post_id,column,rule,old_value,new_value
udj0f5zqeaps,text_content,strip_suffix_artifact,Just saw an ad for Toyota RAV4 during the LoyaltyRewards. It's okay. #Eco Let me know what you think!&amp;,Just saw an ad for Toyota RAV4 during the LoyaltyRewards. It's okay. #Eco Let me know what you think!
wawuzgytmd76,text_content,strip_suffix_artifact,Just saw an ad for Nike Air Max during the HolidaySpecial. Not worth the money. #Food<br>,Just saw an ad for Nike Air Max during the HolidaySpecial. Not worth the money. #Food
5m2aoxc0uwry,text_content,strip_suffix_artifact,"Just tried the Pixel Watch from Google. Returning it ASAP. #SpecialOffer, #Affordable, #Eco Curious about your experience too.<br>","Just tried the Pixel Watch from Google. Returning it ASAP. #SpecialOffer, #Affordable, #Eco Curious about your experience too."
ydr82y2jrd1v,text_content,strip_suffix_artifact,"NULL

",NULL
1i6bghl67yps,text_content,strip_suffix_artifact,"Attended the Amazon LaunchWave event yesterday. Exceeded my expectations. #Lifestyle, #Affordable, #Food Curious about your experience too.̩","Attended the Amazon LaunchWave event yesterday. Exceeded my expectations. #Lifestyle, #Affordable, #Food Curious about your experience too."
xxyvzz2tcl3j,text_content,strip_suffix_artifact,"Has anyone else experienced delivery delays with Pepsi's Crystal Pepsi? Worth every penny. @InfluencerName #Promo, #Fashion, #Reviews&amp;","Has anyone else experienced delivery delays with Pepsi's Crystal Pepsi? Worth every penny. @InfluencerName #Promo, #Fashion, #Reviews"
dpr6ltcz6a5c,text_content,strip_suffix_artifact,Just tried the Pepsi Lime from Pepsi. As expected. #TrendAlert Let me know what you think!&amp;,Just tried the Pepsi Lime from Pepsi. As expected. #TrendAlert Let me know what you think!
nrtnaomfkk0z,text_content,strip_suffix_artifact,Has anyone else experienced battery problems with Google's Pixel 8? Worth every penny.  #Eco Curious about your experience too.̩,Has anyone else experienced battery problems with Google's Pixel 8? Worth every penny.  #Eco Curious about your experience too.
6co3mkwoierv,text_content,strip_suffix_artifact,"Comparing Microsoft Surface Pro to the competition. Returning it ASAP. #Eco, #Tech, #MustHave Let me know what you think!&amp;","Comparing Microsoft Surface Pro to the competition. Returning it ASAP. #Eco, #Tech, #MustHave Let me know what you think!"
izcqlkciegl8,text_content,strip_suffix_artifact,Amazon BackToSchool is underwhelming! Can't wait to see what's coming next. #Quality Let me know what you think!<br>,Amazon BackToSchool is underwhelming! Can't wait to see what's coming next. #Quality Let me know what you think!
0l2965kkf9ux,text_content,strip_suffix_artifact,"Attended the Toyota BackToSchool event yesterday. Absolutely loving it. #Trending, #Travel, #Sale Let me know what you think!<div>","Attended the Toyota BackToSchool event yesterday. Absolutely loving it. #Trending, #Travel, #Sale Let me know what you think!"
hjz01huo1dis,text_content,strip_suffix_artifact,"Amazon LocalTouchpoints is impressive! Can't wait to see what's coming next. #Deal, #Beauty Let me know what you think!<br>","Amazon LocalTouchpoints is impressive! Can't wait to see what's coming next. #Deal, #Beauty Let me know what you think!"
ersraeqb3guy,text_content,strip_suffix_artifact,"Just saw an ad for Amazon Fire Tablet during the LaunchWave. Had issues with it. #Fitness, #Sustainable

","Just saw an ad for Amazon Fire Tablet during the LaunchWave. Had issues with it. #Fitness, #Sustainable"
wdjd3z47se6u,text_content,strip_suffix_artifact,"How do I fix about Samsung's Galaxy Watch? @StyleGuide #Sale, #Reviews, #Lifestyle Would love to get your feedback!<div>","How do I fix about Samsung's Galaxy Watch? @StyleGuide #Sale, #Reviews, #Lifestyle Would love to get your feedback!"
czlph5o9qrk2,text_content,strip_suffix_artifact,"Just saw an ad for Samsung Neo QLED TV during the NewYearNewYou. It's okay. #Beauty, #Deal̩","Just saw an ad for Samsung Neo QLED TV during the NewYearNewYou. It's okay. #Beauty, #Deal"
x0gf4v80fhvl,text_content,strip_suffix_artifact,Just tried the Vision Pro from Apple. Absolutely loving it. #Eco Would love to get your feedback!<br>,Just tried the Vision Pro from Apple. Absolutely loving it. #Eco Would love to get your feedback!
i1zqo1x3eql0,text_content,strip_suffix_artifact,"Thrilled with my new Tacoma from Toyota! Best purchase ever. #Eco, #Beauty Really interested in hearing your thoughts!

","Thrilled with my new Tacoma from Toyota! Best purchase ever. #Eco, #Beauty Really interested in hearing your thoughts!"
dn66pyjhdgx6,text_content,strip_suffix_artifact,"My two days review of Samsung Neo QLED TV: Exceeded my expectations. #Tech, #Deal Really interested in hearing your thoughts!<div>","My two days review of Samsung Neo QLED TV: Exceeded my expectations. #Tech, #Deal Really interested in hearing your thoughts!"
ma7lqjywrzoa,text_content,strip_suffix_artifact,"Comparing Microsoft Surface Pro to the competition. Absolutely loving it. #Deal, #Lifestyle, #Fashion Curious about your experience too.&amp;","Comparing Microsoft Surface Pro to the competition. Absolutely loving it. #Deal, #Lifestyle, #Fashion Curious about your experience too."
jver3ytqm69f,text_content,strip_suffix_artifact,My one week review of Apple iPhone 15: Worth every penny. #Limited Curious about your experience too.<div>,My one week review of Apple iPhone 15: Worth every penny. #Limited Curious about your experience too.
k0o3rbmwfvbh,text_content,strip_suffix_artifact,"Just unboxed my new Pepsi Zero Sugar from Pepsi. It's okay. Could someone explain #Deal, #Affordable

","Just unboxed my new Pepsi Zero Sugar from Pepsi. It's okay. Could someone explain #Deal, #Affordable"
v9z0lutk0c56,text_content,strip_suffix_artifact,Comparing Amazon Fire TV to the competition. It's okay. #Discount Let me know what you think!<br>,Comparing Amazon Fire TV to the competition. It's okay. #Discount Let me know what you think!
6v9k0sxhjiui,text_content,strip_suffix_artifact,"My two days review of Pepsi Diet Pepsi: Highly recommend. #Limited Let me know what you think!

",My two days review of Pepsi Diet Pepsi: Highly recommend. #Limited Let me know what you think!
no1odwdb0tcq,text_content,strip_suffix_artifact,"Attended the Amazon PowerRelease event yesterday. Disappointed with the quality. #Sale, #Limited Would love to get your feedback!

","Attended the Amazon PowerRelease event yesterday. Disappointed with the quality. #Sale, #Limited Would love to get your feedback!"
ll5pfc0swlyw,text_content,strip_suffix_artifact,Comparing Nike Epic React to the competition. Highly recommend. #Quality Really interested in hearing your thoughts!<br>,Comparing Nike Epic React to the competition. Highly recommend. #Quality Really interested in hearing your thoughts!
ai3k5hv410i2,text_content,strip_suffix_artifact,"Attended the Microsoft SpringBlast2025 event yesterday. Does the job. #Food Curious about your experience too.

",Attended the Microsoft SpringBlast2025 event yesterday. Does the job. #Food Curious about your experience too.
kwys7tyuqmlk,text_content,strip_suffix_artifact,"Frustrated with my new Diet Pepsi from Pepsi! Had issues with it. #Sustainable, #Fashion Curious about your experience too.

","Frustrated with my new Diet Pepsi from Pepsi! Had issues with it. #Sustainable, #Fashion Curious about your experience too."
1spg9uio3r6t,text_content,strip_suffix_artifact,Comparing Apple iPhone 15 to the competition. Wouldn't recommend. #Discount Really interested in hearing your thoughts!<br>,Comparing Apple iPhone 15 to the competition. Wouldn't recommend. #Discount Really interested in hearing your thoughts!
mujqwdhwy8j6,text_content,strip_suffix_artifact,"Just tried the Superstar from Adidas. Exceeded my expectations. #Sustainable, #Health, #Deal Curious about your experience too.

","Just tried the Superstar from Adidas. Exceeded my expectations. #Sustainable, #Health, #Deal Curious about your experience too."
kc5mqc56fk7s,text_content,strip_suffix_artifact,Nike ValentinesDeals is outstanding! Can't wait to see what's coming next. #CustomerService Really interested in hearing your thoughts!̩,Nike ValentinesDeals is outstanding! Can't wait to see what's coming next. #CustomerService Really interested in hearing your thoughts!
byiu2yp07ic0,text_content,strip_suffix_artifact,"Attended the Amazon BlackFriday event yesterday. Returning it ASAP. #Health, #NewRelease, #Promo Curious about your experience too.&amp;","Attended the Amazon BlackFriday event yesterday. Returning it ASAP. #Health, #NewRelease, #Promo Curious about your experience too."
vx3vhwp1v2yv,text_content,strip_suffix_artifact,"Thrilled with my new Neo QLED TV from Samsung! Had issues with it. #TrendAlert, #Promo, #Innovation<br>","Thrilled with my new Neo QLED TV from Samsung! Had issues with it. #TrendAlert, #Promo, #Innovation"
9lwbze06l7gj,text_content,strip_suffix_artifact,"My one year review of Microsoft Surface Duo: Absolutely loving it. #Affordable, #Trending, #Eco Would love to get your feedback!̩","My one year review of Microsoft Surface Duo: Absolutely loving it. #Affordable, #Trending, #Eco Would love to get your feedback!"
6vytwg81jbtj,text_content,strip_suffix_artifact,NULL&amp;,NULL
eybpz720id09,text_content,strip_suffix_artifact,My one month review of Toyota Tacoma: It's okay. #MustHave Really interested in hearing your thoughts!̩,My one month review of Toyota Tacoma: It's okay. #MustHave Really interested in hearing your thoughts!
phntaqe3zyi6,text_content,strip_suffix_artifact,My one month review of Pepsi Pepsi Lime: Not worth the money. #CustomerService Let me know what you think!̩,My one month review of Pepsi Pepsi Lime: Not worth the money. #CustomerService Let me know what you think!
ajjpu5bgk34b,text_content,strip_suffix_artifact,"Just unboxed my new Coca-Cola Cherry from Coca-Cola. Returning it ASAP. Loving it #BestValue, #Sale&amp;","Just unboxed my new Coca-Cola Cherry from Coca-Cola. Returning it ASAP. Loving it #BestValue, #Sale"
mrdetiugffnv,text_content,strip_suffix_artifact,Just saw an ad for Nike Zoom Pegasus during the BlackFriday. Exceeded my expectations. #Innovation&amp;,Just saw an ad for Nike Zoom Pegasus during the BlackFriday. Exceeded my expectations. #Innovation
2c86mh7fenaf,text_content,strip_suffix_artifact,"NULL

",NULL
8tvquypvydqu,text_content,strip_suffix_artifact,"Attended the Toyota SustainableFuture event yesterday. Highly recommend. #TrendAlert, #MustHave, #CustomerService Would love to get your feedback!

","Attended the Toyota SustainableFuture event yesterday. Highly recommend. #TrendAlert, #MustHave, #CustomerService Would love to get your feedback!"
2pn1t0ltxvfm,text_content,strip_suffix_artifact,Attended the Samsung CustomerFirst event yesterday. Wouldn't recommend. #Trending Let me know what you think!<div>,Attended the Samsung CustomerFirst event yesterday. Wouldn't recommend. #Trending Let me know what you think!
r099380xzgg0,text_content,strip_suffix_artifact,My six months review of Amazon Fire TV: Not bad. #Sale Really interested in hearing your thoughts!<br>,My six months review of Amazon Fire TV: Not bad. #Sale Really interested in hearing your thoughts!
qyp0ja9sewcy,text_content,strip_suffix_artifact,"Just tried the Eero WiFi from Amazon. Had issues with it. #TrendAlert, #Sale Really interested in hearing your thoughts!<div>","Just tried the Eero WiFi from Amazon. Had issues with it. #TrendAlert, #Sale Really interested in hearing your thoughts!"
4hp0x1ge9qqg,text_content,strip_suffix_artifact,"Just unboxed my new Diet Coke from Coca-Cola. Returning it ASAP. Loving it #Innovation, #BestValue<br>","Just unboxed my new Diet Coke from Coca-Cola. Returning it ASAP. Loving it #Innovation, #BestValue"
e5f4tzwrxjrq,text_content,strip_suffix_artifact,"So happy with my new Ring Camera from Amazon! Not bad. #Quality, #Lifestyle Would love to get your feedback!̩","So happy with my new Ring Camera from Amazon! Not bad. #Quality, #Lifestyle Would love to get your feedback!"
6uz9uej6gfac,text_content,strip_suffix_artifact,"My one month review of Amazon Echo Dot: Not bad. #Affordable, #Trending Really interested in hearing your thoughts!

","My one month review of Amazon Echo Dot: Not bad. #Affordable, #Trending Really interested in hearing your thoughts!"
zd9vxufd8hsh,text_content,strip_suffix_artifact,My three months review of Nike Air Max: Returning it ASAP. #Affordable Let me know what you think!̩,My three months review of Nike Air Max: Returning it ASAP. #Affordable Let me know what you think!
qchipuz2fxx6,text_content,strip_suffix_artifact,"Any advice about Nike's Air Force 1? @BrandCEO #Fitness, #Limited, #Eco Curious about your experience too.<div>","Any advice about Nike's Air Force 1? @BrandCEO #Fitness, #Limited, #Eco Curious about your experience too."
xqm0hwv936y5,text_content,strip_suffix_artifact,"Attended the Google SustainableFuture event yesterday. Best purchase ever. #MustHave, #Lifestyle Would love to get your feedback!<br>","Attended the Google SustainableFuture event yesterday. Best purchase ever. #MustHave, #Lifestyle Would love to get your feedback!"
aomlnq94vnuj,text_content,strip_suffix_artifact,"What's your opinion about Nike's React? @ReviewSite, @RetailSupport #CustomerService, #MustHave, #Fitness Curious about your experience too.&amp;","What's your opinion about Nike's React? @ReviewSite, @RetailSupport #CustomerService, #MustHave, #Fitness Curious about your experience too."
zit1fvwwht46,text_content,strip_suffix_artifact,"My one month review of Pepsi Pepsi Wild Cherry: Had issues with it. #Beauty, #Deal<br>","My one month review of Pepsi Pepsi Wild Cherry: Had issues with it. #Beauty, #Deal"
wyjtjzj9f9w8,text_content,strip_suffix_artifact,"My two days review of Coca-Cola Coca-Cola Vanilla: Returning it ASAP. #Food, #Fitness, #Quality Really interested in hearing your thoughts!<br>","My two days review of Coca-Cola Coca-Cola Vanilla: Returning it ASAP. #Food, #Fitness, #Quality Really interested in hearing your thoughts!"
0q9d160co953,text_content,strip_suffix_artifact,"So happy with my new Kindle from Amazon! It's okay. #Limited Would love to get your feedback!

",So happy with my new Kindle from Amazon! It's okay. #Limited Would love to get your feedback!
oc0bh3hjjeoi,text_content,strip_suffix_artifact,"My six months review of Apple Mac Mini: It's okay. #SpecialOffer, #Tech, #Quality Really interested in hearing your thoughts!<div>","My six months review of Apple Mac Mini: It's okay. #SpecialOffer, #Tech, #Quality Really interested in hearing your thoughts!"
z7swfzffo2n9,text_content,strip_suffix_artifact,"Has anyone else experienced software bugs with Adidas's Yeezy? Not worth the money. @BrandCEO #Exclusive, #Premium̩","Has anyone else experienced software bugs with Adidas's Yeezy? Not worth the money. @BrandCEO #Exclusive, #Premium"
ig5advz7r9e2,text_content,strip_suffix_artifact,"Comparing Amazon Echo Dot to the competition. Exceeded my expectations. #Beauty, #Quality, #Travel Would love to get your feedback!

","Comparing Amazon Echo Dot to the competition. Exceeded my expectations. #Beauty, #Quality, #Travel Would love to get your feedback!"
jr269iy8ecsq,text_content,strip_suffix_artifact,"Has anyone else experienced delivery delays with Coca-Cola's Coca-Cola Cherry? Wouldn't recommend. @BrandSupport #Premium, #SpecialOffer, #Health̩","Has anyone else experienced delivery delays with Coca-Cola's Coca-Cola Cherry? Wouldn't recommend. @BrandSupport #Premium, #SpecialOffer, #Health"
rudyo27978s4,text_content,strip_suffix_artifact,Comparing Toyota RAV4 to the competition. Highly recommend. #Eco Let me know what you think!<br>,Comparing Toyota RAV4 to the competition. Highly recommend. #Eco Let me know what you think!
zw3p2lgkhb45,text_content,strip_suffix_artifact,Attended the Samsung BackToSchool event yesterday. Exceeded my expectations. #Quality Really interested in hearing your thoughts!<br>,Attended the Samsung BackToSchool event yesterday. Exceeded my expectations. #Quality Really interested in hearing your thoughts!
bndmlbvypdp2,text_content,strip_suffix_artifact,"Just saw an ad for Coca-Cola Coke Zero during the SummerDreams. Disappointed with the quality. #Innovation, #Quality, #TrendAlert<br>","Just saw an ad for Coca-Cola Coke Zero during the SummerDreams. Disappointed with the quality. #Innovation, #Quality, #TrendAlert"
axqbbspgyqzv,text_content,strip_suffix_artifact,"Just unboxed my new Tacoma from Toyota. Highly recommend. Cannot believe #Travel, #Trending, #Food Curious about your experience too.

","Just unboxed my new Tacoma from Toyota. Highly recommend. Cannot believe #Travel, #Trending, #Food Curious about your experience too."
e6etjx94c8xs,text_content,strip_suffix_artifact,Comparing Nike FlyKnit to the competition. It's okay. #Innovation Let me know what you think!&amp;,Comparing Nike FlyKnit to the competition. It's okay. #Innovation Let me know what you think!
0czpcoy06vve,text_content,strip_suffix_artifact,Just unboxed my new Halo Band from Amazon. It's okay. Could someone explain #Exclusive Curious about your experience too.<br>,Just unboxed my new Halo Band from Amazon. It's okay. Could someone explain #Exclusive Curious about your experience too.
5ydn2bejqh8q,text_content,strip_suffix_artifact,"NULL

",NULL
6u1jimq1dxx5,text_content,strip_suffix_artifact,"Frustrated with my new Galaxy Buds from Samsung! Had issues with it. #NewRelease, #Beauty, #CustomerService<br>","Frustrated with my new Galaxy Buds from Samsung! Had issues with it. #NewRelease, #Beauty, #CustomerService"
ar9su8asntcn,text_content,strip_suffix_artifact,"Can't contain my excitement with my new Air Jordan from Nike! Returning it ASAP. #SpecialOffer, #Limited, #Premium<div>","Can't contain my excitement with my new Air Jordan from Nike! Returning it ASAP. #SpecialOffer, #Limited, #Premium"
a3r9q2wjewcb,text_content,strip_suffix_artifact,"Attended the Toyota GlobalCampaign event yesterday. Worth every penny. #Fitness, #Fashion, #Premium Curious about your experience too.&amp;","Attended the Toyota GlobalCampaign event yesterday. Worth every penny. #Fitness, #Fashion, #Premium Curious about your experience too."
6gxtols31m9n,text_content,strip_suffix_artifact,"Has anyone else experienced software bugs with Adidas's Gazelle? Not worth the money. @RetailSupport, @CustomerService #Deal, #Food, #NewRelease

","Has anyone else experienced software bugs with Adidas's Gazelle? Not worth the money. @RetailSupport, @CustomerService #Deal, #Food, #NewRelease"
2ipgl66lc8i4,text_content,strip_suffix_artifact,"Comparing Adidas Yeezy to the competition. Mixed feelings about it. #Fitness, #Exclusive, #Fashion Let me know what you think!<br>","Comparing Adidas Yeezy to the competition. Mixed feelings about it. #Fitness, #Exclusive, #Fashion Let me know what you think!"
qvtzf6rpmykl,text_content,strip_suffix_artifact,"Should I upgrade about Google's Pixel 8? @RetailSupport, @StyleGuide #Fashion, #MustHave Curious about your experience too.̩","Should I upgrade about Google's Pixel 8? @RetailSupport, @StyleGuide #Fashion, #MustHave Curious about your experience too."
tz7t23xax5fz,text_content,strip_suffix_artifact,Fed up with my new Pixel Buds from Google! Mixed feelings about it. #Fitness Would love to get your feedback!<div>,Fed up with my new Pixel Buds from Google! Mixed feelings about it. #Fitness Would love to get your feedback!
jtxskcu28trh,text_content,strip_suffix_artifact,So happy with my new Xbox Elite Controller from Microsoft! Highly recommend. #Fitness Let me know what you think!&amp;,So happy with my new Xbox Elite Controller from Microsoft! Highly recommend. #Fitness Let me know what you think!
dc02o87bvpcs,text_content,strip_suffix_artifact,"Has anyone else experienced battery problems with Nike's Epic React? Absolutely loving it.  #CustomerService, #Quality

","Has anyone else experienced battery problems with Nike's Epic React? Absolutely loving it.  #CustomerService, #Quality"
s1gzezr7l4zd,text_content,strip_suffix_artifact,"My three months review of Samsung Galaxy Tab: Worth every penny. #Fitness, #Lifestyle Really interested in hearing your thoughts!<div>","My three months review of Samsung Galaxy Tab: Worth every penny. #Fitness, #Lifestyle Really interested in hearing your thoughts!"
vcl8uw65wql1,text_content,strip_suffix_artifact,"Fed up with my new Dri-FIT from Nike! Not worth the money. #SpecialOffer, #Quality Would love to get your feedback!&amp;","Fed up with my new Dri-FIT from Nike! Not worth the money. #SpecialOffer, #Quality Would love to get your feedback!"
wwbtke5kbwvv,text_content,strip_suffix_artifact,"Just saw an ad for Microsoft Surface Duo during the DigitalTransformation. Exceeded my expectations. #Reviews

",Just saw an ad for Microsoft Surface Duo during the DigitalTransformation. Exceeded my expectations. #Reviews
x1mzafzvedkz,text_content,strip_suffix_artifact,"Should I upgrade about Nike's Air Force 1?  #Tech, #NewRelease, #Travel Would love to get your feedback!̩","Should I upgrade about Nike's Air Force 1?  #Tech, #NewRelease, #Travel Would love to get your feedback!"
z3km8rpwoy7z,text_content,strip_suffix_artifact,"Coca-Cola PowerRelease is acceptable! Can't wait to see what's coming next. #Eco Would love to get your feedback!

",Coca-Cola PowerRelease is acceptable! Can't wait to see what's coming next. #Eco Would love to get your feedback!
epiu487wifdk,text_content,strip_suffix_artifact,"Any advice about Apple's iPhone 15? @ProductTeam, @MarketingTeam #Sustainable Would love to get your feedback!<br>","Any advice about Apple's iPhone 15? @ProductTeam, @MarketingTeam #Sustainable Would love to get your feedback!"
yadjbk7t5csd,text_content,strip_suffix_artifact,"Attended the Amazon SpringBlast2025 event yesterday. Not worth the money. #Health Let me know what you think!

",Attended the Amazon SpringBlast2025 event yesterday. Not worth the money. #Health Let me know what you think!
gim1x0p5b5vm,text_content,strip_suffix_artifact,Has anyone else experienced software bugs with Samsung's Galaxy S25? It's okay. @RetailSupport #Lifestyle Curious about your experience too.<div>,Has anyone else experienced software bugs with Samsung's Galaxy S25? It's okay. @RetailSupport #Lifestyle Curious about your experience too.
d7j3wx52jxtl,text_content,strip_suffix_artifact,"NULL

",NULL
gq2sq5wowubm,text_content,strip_suffix_artifact,Comparing Adidas Predator to the competition. Highly recommend. #Affordable Curious about your experience too.<div>,Comparing Adidas Predator to the competition. Highly recommend. #Affordable Curious about your experience too.
pl3fpi7w1ey5,text_content,strip_suffix_artifact,Microsoft LoyaltyRewards is impressive! Can't wait to see what's coming next. #Lifestyle Would love to get your feedback!&amp;,Microsoft LoyaltyRewards is impressive! Can't wait to see what's coming next. #Lifestyle Would love to get your feedback!
mjdudfcasu61,text_content,strip_suffix_artifact,"How do I fix about Pepsi's Diet Pepsi? @ReviewSite, @ProductTeam #Deal, #SpecialOffer, #TrendAlert Would love to get your feedback!̩","How do I fix about Pepsi's Diet Pepsi? @ReviewSite, @ProductTeam #Deal, #SpecialOffer, #TrendAlert Would love to get your feedback!"
pu74krqwqtr1,text_content,strip_suffix_artifact,"Amazon NextGeneration is fantastic! Can't wait to see what's coming next. #Deal, #SpecialOffer Would love to get your feedback!<div>","Amazon NextGeneration is fantastic! Can't wait to see what's coming next. #Deal, #SpecialOffer Would love to get your feedback!"
mg8phx83zivt,text_content,strip_suffix_artifact,"Pepsi NewYearNewYou is excellent! Can't wait to see what's coming next. #Travel, #Premium, #Food Would love to get your feedback!&amp;","Pepsi NewYearNewYou is excellent! Can't wait to see what's coming next. #Travel, #Premium, #Food Would love to get your feedback!"
t499hoqf6xav,text_content,strip_suffix_artifact,"Should I upgrade about Toyota's RAV4? @NewsOutlet, @InfluencerName #Travel, #TrendAlert, #MustHave Really interested in hearing your thoughts!<div>","Should I upgrade about Toyota's RAV4? @NewsOutlet, @InfluencerName #Travel, #TrendAlert, #MustHave Really interested in hearing your thoughts!"
v1301xraeivy,text_content,strip_suffix_artifact,"What's your opinion about Toyota's Highlander? @NewsOutlet, @CelebrityName #Health, #CustomerService Really interested in hearing your thoughts!&amp;","What's your opinion about Toyota's Highlander? @NewsOutlet, @CelebrityName #Health, #CustomerService Really interested in hearing your thoughts!"
musj2hs6d7ra,text_content,strip_suffix_artifact,"Delighted with my new Camry from Toyota! Disappointed with the quality. #SpecialOffer, #Sale Really interested in hearing your thoughts!̩","Delighted with my new Camry from Toyota! Disappointed with the quality. #SpecialOffer, #Sale Really interested in hearing your thoughts!"
9pbd2hr10jje,text_content,strip_suffix_artifact,Attended the Microsoft BlackFriday event yesterday. Worth every penny. #Lifestyle Let me know what you think!&amp;,Attended the Microsoft BlackFriday event yesterday. Worth every penny. #Lifestyle Let me know what you think!
yz2tq70dg3s8,text_content,strip_suffix_artifact,"My one year review of Samsung Galaxy Buds: Not worth the money. #NewRelease, #SpecialOffer, #CustomerService

","My one year review of Samsung Galaxy Buds: Not worth the money. #NewRelease, #SpecialOffer, #CustomerService"
p6n758yjz36i,text_content,strip_suffix_artifact,"Just tried the Nest Thermostat from Google. Disappointed with the quality. #Trending, #Lifestyle, #SpecialOffer Let me know what you think!<br>","Just tried the Nest Thermostat from Google. Disappointed with the quality. #Trending, #Lifestyle, #SpecialOffer Let me know what you think!"
db1vglvt9gzj,text_content,strip_suffix_artifact,Just tried the Kindle from Amazon. Exceeded my expectations. #Tech Let me know what you think!̩,Just tried the Kindle from Amazon. Exceeded my expectations. #Tech Let me know what you think!
n8fm8xu8i5b6,text_content,strip_suffix_artifact,"So happy with my new Galaxy Z Fold from Samsung! Does the job. #Fitness, #MustHave, #Affordable̩","So happy with my new Galaxy Z Fold from Samsung! Does the job. #Fitness, #MustHave, #Affordable"
9ve8hxjsph9r,text_content,strip_suffix_artifact,"Attended the Toyota LaunchWave event yesterday. Does the job. #Beauty, #Health, #TrendAlert Curious about your experience too.<div>","Attended the Toyota LaunchWave event yesterday. Does the job. #Beauty, #Health, #TrendAlert Curious about your experience too."
yfh4hswh7vhp,text_content,strip_suffix_artifact,"Just saw an ad for Nike Dri-FIT during the LocalTouchpoints. Highly recommend. #Tech, #Discount, #Sale<br>","Just saw an ad for Nike Dri-FIT during the LocalTouchpoints. Highly recommend. #Tech, #Discount, #Sale"
2qq71myilbkj,text_content,strip_suffix_artifact,"Just unboxed my new iPad Air from Apple. Worth every penny. Thrilled #Affordable, #Discount, #SpecialOffer

","Just unboxed my new iPad Air from Apple. Worth every penny. Thrilled #Affordable, #Discount, #SpecialOffer"
c5e6rqm9t5ol,text_content,strip_suffix_artifact,"Just unboxed my new Gazelle from Adidas. Exceeded my expectations. So happy #ProductLaunch, #Innovation, #Eco<br>","Just unboxed my new Gazelle from Adidas. Exceeded my expectations. So happy #ProductLaunch, #Innovation, #Eco"
4lgqk08uzdlh,text_content,strip_suffix_artifact,"My one week review of Amazon Eero WiFi: Best purchase ever. #Travel, #Reviews, #Quality Really interested in hearing your thoughts!̩","My one week review of Amazon Eero WiFi: Best purchase ever. #Travel, #Reviews, #Quality Really interested in hearing your thoughts!"
9mgzo2r5ch96,text_content,strip_suffix_artifact,Should I upgrade about Adidas's Gazelle?  #Quality Really interested in hearing your thoughts!<div>,Should I upgrade about Adidas's Gazelle?  #Quality Really interested in hearing your thoughts!
rg1sd35z34e5,text_content,strip_suffix_artifact,"Comparing Nike Dri-FIT to the competition. Highly recommend. #Sale, #Premium, #Food Would love to get your feedback!

","Comparing Nike Dri-FIT to the competition. Highly recommend. #Sale, #Premium, #Food Would love to get your feedback!"
31c0ih9adn7b,text_content,strip_suffix_artifact,Comparing Nike React to the competition. Disappointed with the quality. #Promo Let me know what you think!&amp;,Comparing Nike React to the competition. Disappointed with the quality. #Promo Let me know what you think!
xbkc23owvnxv,text_content,strip_suffix_artifact,Attended the Nike BlackFriday event yesterday. Disappointed with the quality. #Promo Curious about your experience too.<br>,Attended the Nike BlackFriday event yesterday. Disappointed with the quality. #Promo Curious about your experience too.
zlf45df2fqlp,text_content,strip_suffix_artifact,"Has anyone else experienced software bugs with Google's Pixel Watch? Returning it ASAP.  #ProductLaunch, #Travel̩","Has anyone else experienced software bugs with Google's Pixel Watch? Returning it ASAP.  #ProductLaunch, #Travel"
rnujq1f11by6,text_content,strip_suffix_artifact,"My one year review of Apple MacBook Pro: Best purchase ever. #Sustainable, #Trending, #Fashion Would love to get your feedback!&amp;","My one year review of Apple MacBook Pro: Best purchase ever. #Sustainable, #Trending, #Fashion Would love to get your feedback!"
g43qnnfmrmym,text_content,strip_suffix_artifact,"Anyone have tips about Apple's MacBook Pro?  #Food, #Exclusive Let me know what you think!<div>","Anyone have tips about Apple's MacBook Pro?  #Food, #Exclusive Let me know what you think!"
eyeq85eibzqx,text_content,strip_suffix_artifact,"My one week review of Toyota Sienna: Wouldn't recommend. #Eco, #Discount, #Lifestyle Curious about your experience too.<div>","My one week review of Toyota Sienna: Wouldn't recommend. #Eco, #Discount, #Lifestyle Curious about your experience too."
0umpabavyfrk,text_content,strip_suffix_artifact,"Comparing Samsung Galaxy Tab to the competition. Not worth the money. #Lifestyle, #Tech Would love to get your feedback!<div>","Comparing Samsung Galaxy Tab to the competition. Not worth the money. #Lifestyle, #Tech Would love to get your feedback!"
033nh4sa358q,text_content,strip_suffix_artifact,"Attended the Adidas NewYearNewYou event yesterday. Exceeded my expectations. #Health, #Lifestyle, #Affordable Curious about your experience too.<div>","Attended the Adidas NewYearNewYou event yesterday. Exceeded my expectations. #Health, #Lifestyle, #Affordable Curious about your experience too."
thd8ilqnhptw,text_content,strip_suffix_artifact,"Just saw an ad for Samsung Galaxy Z Fold during the SummerSale. Not bad. #MustHave, #Travel, #Fitness

","Just saw an ad for Samsung Galaxy Z Fold during the SummerSale. Not bad. #MustHave, #Travel, #Fitness"
0cnt9enoq89x,text_content,strip_suffix_artifact,"Just tried the RAV4 from Toyota. Disappointed with the quality. #Premium, #ProductLaunch Really interested in hearing your thoughts!

","Just tried the RAV4 from Toyota. Disappointed with the quality. #Premium, #ProductLaunch Really interested in hearing your thoughts!"
